course,features,accuracy,f1,precision,recall,confusion_matrix
course_stages_data/FFF2014B_40.csv,"[ 34  75  94  97 158 159 185 186 191 196 198 209 213 220 228 232 242 257
 266 278]",0.6766666666666666,0.6594288109743253,0.6821430395913155,0.6766666666666666,"[[66  9 17  0]
 [ 4 96  9  1]
 [17 23 37  0]
 [ 0 17  0  4]]"
course_stages_data/DDD2013B_20.csv,"[  7  13  14  16  33  42  81  87  95 110 117 139 145 161 202 252 284 310
 323 333]",0.6551724137931034,0.6444529454503559,0.6477074618461552,0.6551724137931034,"[[54 22  9  2]
 [ 5 74 12  0]
 [11 16 43  2]
 [ 0  6  5  0]]"
course_stages_data/DDD2013J_90.csv,"[  1  28  31  37  46  79  80 162 171 176 214 220 249 272 278 339 346 354
 372 434]",0.7422680412371134,0.6949480980283093,0.7208298069426026,0.7422680412371134,"[[125   5   6   0]
 [  1 139   5   1]
 [ 44  19  23   0]
 [  0  19   0   1]]"
course_stages_data/FFF2014J_20.csv,"[  8  25  31  82  84  90  91  92 112 129 135 138 140 147 157 161 183 194
 206 217]",0.6300211416490487,0.615112867341448,0.6359669690108857,0.6300211416490487,"[[119  41   8   3]
 [ 13 138   9  12]
 [ 22  34  22   1]
 [  1  31   0  19]]"
course_stages_data/BBB2014J_50.csv,"[  5   6  16  18  21  33  34  55  56  68  77  84  96 113 140 141 144 147
 165 181]",0.7167755991285403,0.6777567113834086,0.6855799828348849,0.7167755991285403,"[[127  13   8   2]
 [ 10 177   6   2]
 [ 28  27  22   1]
 [  0  33   0   3]]"
course_stages_data/CCC2014B_50.csv,"[  1   9  10  14  16  23  29  32  37  39  41  54  60  80 101 112 117 122
 148 156]",0.6778350515463918,0.6548236116188936,0.6706587461007792,0.6778350515463918,"[[150  20   7   3]
 [  3  77   6   8]
 [ 37  17  18   3]
 [  3  18   0  18]]"
course_stages_data/EEE2013J_70.csv,[ 1  2  3  4 14 27 34 37 38 43 47 62 72 77 83 87 88 92 96 97],0.7251184834123223,0.7059380320177329,0.7052358612999049,0.7251184834123223,"[[36  3 10  0]
 [ 0 89  2  6]
 [13  5 22  0]
 [ 0 19  0  6]]"
course_stages_data/GGG2013J_90.csv,"[  0   1   4   6   8  14  16  18  19  26  38  45  47  53  58  61  92  93
 129 131]",0.7329842931937173,0.7067867467569106,0.7184508699561056,0.7329842931937173,"[[ 5  0  8  0]
 [ 0 85  2  4]
 [ 8  6 45  0]
 [ 2 21  0  5]]"
course_stages_data/FFF2014J_50.csv,"[  1   2  33  47  54  77  94 100 102 104 107 135 147 193 227 233 236 264
 315 346]",0.7167019027484144,0.6993191146867299,0.703064956288429,0.7167019027484144,"[[149  12  10   0]
 [  3 144   8  17]
 [ 25  30  24   0]
 [  0  28   1  22]]"
course_stages_data/GGG2013J_100.csv,"[  0   4   5   8  14  19  43  46  48  52  53  61  74  82  88  94  96 131
 132 134]",0.774869109947644,0.7429188536582229,0.7521968096506536,0.774869109947644,"[[ 6  0  7  0]
 [ 0 87  0  4]
 [ 3  6 50  0]
 [ 0 21  2  5]]"
course_stages_data/DDD2014J_30.csv,"[  8  20  33  38  45  55  67  68  97 107 126 182 202 226 232 247 260 280
 286 306]",0.6703601108033241,0.6529650942268148,0.6463534077511086,0.6703601108033241,"[[105  13   8   4]
 [ 11 108  14   3]
 [ 16  25  28   4]
 [  1  18   2   1]]"
course_stages_data/FFF2013B_40.csv,"[ 20  21  26  55  69  78  95 127 149 164 184 189 212 226 233 239 256 257
 286 295]",0.6842105263157895,0.6667808480269567,0.6662433199365551,0.6842105263157895,"[[ 62   9  11   0]
 [  3 113  10   7]
 [ 15  26  43   0]
 [  0  18   3   3]]"
course_stages_data/EEE2014B_20.csv,[ 1  9 27 28 41 43 48 50 51 52 53 58 61 62 67 75 78 80 81 82],0.6330935251798561,0.616895043287404,0.6184751007428076,0.6330935251798561,"[[24  6  5  0]
 [ 1 46  6  4]
 [10  8 15  0]
 [ 0 11  0  3]]"
course_stages_data/DDD2013B_80.csv,"[  3   9  13  15  17  18  21  33  87 142 192 217 276 343 345 370 372 376
 390 397]",0.7739463601532567,0.756297937313156,0.7663159161160162,0.7739463601532567,"[[76  6  4  1]
 [ 0 86  4  1]
 [16 16 39  1]
 [ 0  9  1  1]]"
