course,accuracy,loss,auc,model,stage
EEE2014J,0.6554621848739496,1.3323330435717289,0.8263580132970144,XGBoost,70
EEE2014J,0.7058823529411765,0.7093875929603318,0.8630694696659781,SVM,70
FFF2013B,0.6501547694206238,1.909629464149475,0.849798858165741,CNN,70
FFF2013B,0.6780185758513931,1.169780631951869,0.8533768485285999,KNN,70
FFF2013B,0.628482972136223,0.7418001639809754,0.8489554982597802,FOR,70
FFF2013B,0.6749226006191951,1.3317030377771653,0.8359767210442871,XGBoost,70
FFF2013B,0.6718266253869969,0.760093635810841,0.85695830446713,SVM,70
FFF2013J,0.6411378383636475,0.9214764833450317,0.8529448509216309,CNN,70
FFF2013J,0.6214442013129103,2.174723777457889,0.8099425116819939,KNN,70
FFF2013J,0.7024070021881839,0.6741547734368759,0.872799782427614,FOR,70
FFF2013J,0.6564551422319475,1.3310303415135307,0.8433478278947534,XGBoost,70
FFF2013J,0.6717724288840262,0.7189091417721738,0.8686300805232845,SVM,70
FFF2014B,0.6433333158493042,1.2765434980392456,0.8245240449905396,CNN,70
FFF2014B,0.6233333333333333,1.24748601974884,0.8325825636578742,KNN,70
FFF2014B,0.6766666666666666,0.7160705671965788,0.8663846076519001,FOR,70
FFF2014B,0.6366666666666667,1.3331399498802303,0.8269647450548071,XGBoost,70
FFF2014B,0.6533333333333333,0.7355832555401121,0.8634972527159146,SVM,70
FFF2014J,0.6532769799232483,0.9961703419685364,0.8683958649635315,CNN,70
FFF2014J,0.6723044397463002,1.6800881757026807,0.8186261031525818,KNN,70
FFF2014J,0.7251585623678647,0.6922658228441166,0.8620635156384889,FOR,70
FFF2014J,0.7209302325581395,1.324145274653119,0.850406254277908,XGBoost,70
FFF2014J,0.7061310782241015,0.7469953767153018,0.8450548010343071,SVM,70
DDD2013B,0.6206896305084229,1.913595199584961,0.8152283430099487,CNN,70
DDD2013B,0.6053639846743295,1.476236412606864,0.7783994687730321,KNN,70
DDD2013B,0.6475095785440613,0.8023480190966744,0.8104768661521535,FOR,70
DDD2013B,0.6283524904214559,1.3365186454831228,0.7995801293215085,XGBoost,70
DDD2013B,0.6283524904214559,0.856734202731746,0.7905284769508908,SVM,70
GGG2013J,0.6544502377510071,1.015918493270874,0.8346673250198364,CNN,70
GGG2013J,0.643979057591623,1.3912652503662017,0.788563961338221,KNN,70
GGG2013J,0.680628272251309,0.8227584046007714,0.80721422055935,FOR,70
GGG2013J,0.6701570680628273,1.3374514057307465,0.7862951368492438,XGBoost,70
GGG2013J,0.6073298429319371,0.9345056269973167,0.7716941630729114,SVM,70
GGG2014J,0.47999998927116394,1.3805394172668457,0.7435036897659302,CNN,70
GGG2014J,0.47333333333333333,1.7001148176574896,0.7481234085648149,KNN,70
GGG2014J,0.58,1.1858705128661138,0.7851741898148147,FOR,70
GGG2014J,0.5733333333333334,1.347931741142722,0.7687469907407407,XGBoost,70
GGG2014J,0.5266666666666666,0.9702476698987167,0.7857781828703704,SVM,70
EEE2013J,0.6682464480400085,0.9628913998603821,0.8562064170837402,CNN,70
EEE2013J,0.6966824644549763,1.2183696085954543,0.8346205291394909,KNN,70
EEE2013J,0.6540284360189573,0.8235769796433027,0.8199713952591345,FOR,70
EEE2013J,0.6540284360189573,1.3300651360072566,0.8405823865628727,XGBoost,70
EEE2013J,0.6492890995260664,0.8343498996743972,0.8181504663721159,SVM,70
AAA2013J,0.7142857313156128,1.2872964143753052,0.8272333741188049,CNN,70
AAA2013J,0.6493506493506493,3.5072645037568533,0.7181490384615384,KNN,70
AAA2013J,0.7792207792207793,1.0568679326580115,0.8086568138651472,FOR,70
AAA2013J,0.7012987012987013,1.3253682741721677,0.7532051282051282,XGBoost,70
AAA2013J,0.6753246753246753,0.7349056635180508,0.7538877018043686,SVM,70
BBB2013B,0.6073446273803711,1.5501704216003418,0.8102943301200867,CNN,70
BBB2013B,0.5706214689265536,2.632199507679661,0.7376163907994533,KNN,70
BBB2013B,0.6073446327683616,0.9624998525070593,0.8007467245942417,FOR,70
BBB2013B,0.5903954802259888,1.3435077118573115,0.7976500748440364,XGBoost,70
BBB2013B,0.5903954802259888,0.8939784456927216,0.7871713356064273,SVM,70
BBB2014B,0.6656346917152405,1.6069597005844116,0.839624285697937,CNN,70
BBB2014B,0.6130030959752322,1.0262863416649222,0.8336437198516925,KNN,70
BBB2014B,0.6253869969040248,0.8004413789816176,0.8363532991907584,FOR,70
BBB2014B,0.6687306501547987,1.3350797496459663,0.8347947853540837,XGBoost,70
BBB2014B,0.6037151702786377,0.8736830235743616,0.803223303809407,SVM,70
BBB2014J,0.6666666865348816,0.9085875153541565,0.8597238659858704,CNN,70
BBB2014J,0.6318082788671024,1.6686650833543832,0.7866664109869236,KNN,70
BBB2014J,0.6797385620915033,0.8247891377361861,0.8014761669953977,FOR,70
BBB2014J,0.6862745098039216,1.3327550001756847,0.8020444517495801,XGBoost,70
BBB2014J,0.6492374727668845,0.874899329842845,0.7965675542406312,SVM,70
GGG2014B,0.6347305178642273,1.3153375387191772,0.7683017253875732,CNN,70
GGG2014B,0.6107784431137725,1.9301451178126356,0.7748468361703656,KNN,70
GGG2014B,0.5688622754491018,0.8970046253931782,0.8069200244200244,FOR,70
GGG2014B,0.6407185628742516,1.3430076409440364,0.7947409861380449,XGBoost,70
GGG2014B,0.6047904191616766,0.9195213977022388,0.8025259462759462,SVM,70
DDD2014J,0.678670346736908,0.9811235666275024,0.8855428695678711,CNN,80
DDD2014J,0.6565096952908587,1.695794740023726,0.7635025769456169,KNN,80
DDD2014J,0.6842105263157895,0.8177181320423136,0.7919394406627486,FOR,80
DDD2014J,0.703601108033241,1.3285846942391766,0.7902964162482696,XGBoost,80
DDD2014J,0.6814404432132964,0.7970727331060136,0.802527768699203,SVM,80
AAA2014J,0.6438356041908264,1.1581302881240845,0.7948333024978638,CNN,80
AAA2014J,0.684931506849315,2.1322237330437774,0.7223987365291712,KNN,80
AAA2014J,0.6986301369863014,0.8600924445203643,0.7513408893843675,FOR,80
AAA2014J,0.6712328767123288,1.3344088756238348,0.7082837854576985,XGBoost,80
AAA2014J,0.684931506849315,0.9141258923960219,0.6894834633965069,SVM,80
BBB2013J,0.703125,0.8113952875137329,0.8852953910827637,CNN,80
BBB2013J,0.6584821428571429,1.205855635902592,0.8157431937858294,KNN,80
BBB2013J,0.7008928571428571,0.728824943482181,0.8298487221488675,FOR,80
BBB2013J,0.671875,1.3294873697425122,0.8209508783636691,XGBoost,80
BBB2013J,0.6919642857142857,0.7656332890461492,0.8244535181478012,SVM,80
CCC2014B,0.6701030731201172,1.5719605684280396,0.8566277623176575,CNN,80
CCC2014B,0.6649484536082474,2.1865789647834375,0.7950918197247985,KNN,80
CCC2014B,0.7242268041237113,0.7116538470419824,0.8503640636681417,FOR,80
CCC2014B,0.6932989690721649,1.3288511994675263,0.8083088793922126,XGBoost,80
CCC2014B,0.6829896907216495,0.7554572618149674,0.8415558535895414,SVM,80
CCC2014J,0.6740000247955322,2.0625998973846436,0.8486493229866028,CNN,80
CCC2014J,0.612,1.6938485395706637,0.7605074863171547,KNN,80
CCC2014J,0.718,0.7319909482987005,0.8331855942065601,FOR,80
CCC2014J,0.686,1.330274694282782,0.8016683540926385,XGBoost,80
CCC2014J,0.678,0.7643678619643736,0.8187283991483789,SVM,80
DDD2013J,0.6649484634399414,0.8304369449615479,0.8822004795074463,CNN,80
DDD2013J,0.595360824742268,1.9218329524211402,0.7671670035886288,KNN,80
DDD2013J,0.6855670103092784,0.7455650217133595,0.8357101850376978,FOR,80
DDD2013J,0.6907216494845361,1.3305278371351918,0.776900993353697,XGBoost,80
DDD2013J,0.6752577319587629,0.7868814271366928,0.8322104911174409,SVM,80
DDD2014B,0.5975610017776489,1.2009022235870361,0.8109811544418335,CNN,80
DDD2014B,0.5609756097560976,3.1375401973450834,0.7493604279318564,KNN,80
DDD2014B,0.6991869918699187,0.7537415266922117,0.8645523692026668,FOR,80
DDD2014B,0.6544715447154471,1.3354965300372152,0.8075178789464504,XGBoost,80
DDD2014B,0.6341463414634146,0.8133111206670728,0.840698859672074,SVM,80
EEE2014B,0.6402877569198608,0.9047684073448181,0.8697358965873718,CNN,80
EEE2014B,0.6762589928057554,1.1961609924836862,0.8487256199662215,KNN,80
EEE2014B,0.7122302158273381,0.6596015724522671,0.8883458646616541,FOR,80
EEE2014B,0.697841726618705,1.3301441910828904,0.8661941650663456,XGBoost,80
EEE2014B,0.6834532374100719,0.7150536723614502,0.8648831675147465,SVM,80
EEE2014J,0.680672287940979,1.2980618476867676,0.8595849275588989,CNN,80
EEE2014J,0.6554621848739496,1.047083690950487,0.8238158749738084,KNN,80
EEE2014J,0.7016806722689075,0.6885501349920929,0.8591932282676299,FOR,80
EEE2014J,0.6512605042016807,1.3316679908534366,0.838337881524201,XGBoost,80
EEE2014J,0.6890756302521008,0.7134651612705581,0.8613232283674073,SVM,80
FFF2013B,0.6346749067306519,1.315819501876831,0.8599446415901184,CNN,80
FFF2013B,0.6625386996904025,1.2696333461981797,0.8514548316384749,KNN,80
FFF2013B,0.6625386996904025,0.6913808532351995,0.869169178511513,FOR,80
FFF2013B,0.6842105263157895,1.3304122548846793,0.8547221439923852,XGBoost,80
FFF2013B,0.6625386996904025,0.7425721157951709,0.8629357765784963,SVM,80
FFF2013J,0.6630197167396545,0.8646485209465027,0.8746790289878845,CNN,80
FFF2013J,0.6017505470459519,1.868440209508435,0.8226085415405805,KNN,80
FFF2013J,0.7111597374179431,0.6589524905328917,0.8833158031782627,FOR,80
FFF2013J,0.6477024070021882,1.3296774867087777,0.850363198825982,XGBoost,80
FFF2013J,0.6783369803063457,0.7138672523768455,0.8702744388828533,SVM,80
FFF2014B,0.6499999761581421,0.9314091205596924,0.8665741086006165,CNN,80
FFF2014B,0.63,1.3541617141622277,0.8271115277767594,KNN,80
FFF2014B,0.6833333333333333,0.7005726682488131,0.873230599432251,FOR,80
FFF2014B,0.6733333333333333,1.3305306431419668,0.8377051042000224,XGBoost,80
FFF2014B,0.65,0.7372818642699764,0.8612639003978643,SVM,80
FFF2014J,0.6871035695075989,0.9551904797554016,0.8719379901885986,CNN,80
FFF2014J,0.6723044397463002,1.6581843160448282,0.8264966601749762,KNN,80
FFF2014J,0.7420718816067653,0.7280633802039653,0.871470699421124,FOR,80
FFF2014J,0.7463002114164905,1.3217827314567185,0.8459669859623372,XGBoost,80
FFF2014J,0.7103594080338267,0.7098078337088459,0.853643109135863,SVM,80
DDD2013B,0.6321839094161987,0.8290419578552246,0.8748011589050293,CNN,80
DDD2013B,0.6398467432950191,1.2855855827866236,0.8098511880839467,KNN,80
DDD2013B,0.6896551724137931,0.7469153219671345,0.8350011060140371,FOR,80
DDD2013B,0.6398467432950191,1.3351020060784435,0.7843269570999456,XGBoost,80
DDD2013B,0.6475095785440613,0.802933290634624,0.8035263879373074,SVM,80
GGG2013J,0.6335078477859497,1.2369520664215088,0.7864824533462524,CNN,80
GGG2013J,0.6701570680628273,1.64147690158833,0.8316605400559584,KNN,80
GGG2013J,0.6596858638743456,0.975267995518047,0.8070402679675821,FOR,80
GGG2013J,0.675392670157068,1.332576907041255,0.808671124151195,XGBoost,80
GGG2013J,0.6492146596858639,0.8994514956845596,0.7890517279020726,SVM,80
GGG2014J,0.5333333611488342,1.0868570804595947,0.8230667114257812,CNN,80
GGG2014J,0.52,1.3712334648616455,0.7754568287037037,KNN,80
GGG2014J,0.58,0.8558392055079882,0.8248335937499999,FOR,80
GGG2014J,0.5533333333333333,1.3450329590802834,0.8047831018518519,XGBoost,80
GGG2014J,0.5333333333333333,0.9092835127650695,0.8118918981481481,SVM,80
EEE2013J,0.6872037649154663,0.9931331872940063,0.8417001962661743,CNN,80
EEE2013J,0.6777251184834123,1.35036086483994,0.844268251630549,KNN,80
EEE2013J,0.6398104265402843,0.7855546546652369,0.8299796181359141,FOR,80
EEE2013J,0.6729857819905213,1.3289930850210432,0.8439704397222808,XGBoost,80
EEE2013J,0.6587677725118484,0.8128995182270152,0.8228946279542745,SVM,80
AAA2013J,0.701298713684082,0.9769231677055359,0.8709169030189514,CNN,80
AAA2013J,0.6493506493506493,3.4156529321233653,0.7574266975308642,KNN,80
AAA2013J,0.7532467532467533,1.06343504424801,0.80054012345679,FOR,80
AAA2013J,0.7272727272727273,1.3200609188383536,0.761900522317189,XGBoost,80
AAA2013J,0.7402597402597403,0.6920811362405375,0.7778519705603039,SVM,80
BBB2013B,0.5790960192680359,1.4282034635543823,0.8070570230484009,CNN,80
BBB2013B,0.5649717514124294,2.3369878388106975,0.748879861924859,KNN,80
BBB2013B,0.6016949152542372,0.9287117037952705,0.8079075733120836,FOR,80
BBB2013B,0.6242937853107344,1.339823056224703,0.8063226075277719,XGBoost,80
BBB2013B,0.635593220338983,0.8422217167458372,0.8099891730730954,SVM,80
BBB2014B,0.5820433497428894,1.2548748254776,0.8040589690208435,CNN,80
BBB2014B,0.653250773993808,1.0869371722473533,0.8463746055092131,KNN,80
BBB2014B,0.6501547987616099,0.7901438922700806,0.8414181213353867,FOR,80
BBB2014B,0.6470588235294118,1.3332770907168172,0.8530565015806418,XGBoost,80
BBB2014B,0.6253869969040248,0.8466552923367336,0.8250312343572758,SVM,80
BBB2014J,0.6775599122047424,1.0109341144561768,0.8699803352355957,CNN,80
BBB2014J,0.6339869281045751,1.7230890506783783,0.7937122963693478,KNN,80
BBB2014J,0.710239651416122,0.7615542185407859,0.8241999415589158,FOR,80
BBB2014J,0.7080610021786492,1.327694540617853,0.8223029622324495,XGBoost,80
BBB2014J,0.6688453159041394,0.8239418403490715,0.8182266418292059,SVM,80
GGG2014B,0.628742516040802,1.3272663354873657,0.738929271697998,CNN,80
GGG2014B,0.5868263473053892,1.6506565564743112,0.7974763431013431,KNN,80
GGG2014B,0.6107784431137725,0.8007356554787765,0.8329628582202111,FOR,80
GGG2014B,0.6526946107784432,1.3405568007548454,0.8015135028370324,XGBoost,80
GGG2014B,0.5988023952095808,0.8708196698558913,0.813103138691374,SVM,80
DDD2014J,0.7119113802909851,0.7372927069664001,0.902237594127655,CNN,90
DDD2014J,0.6814404432132964,1.6553100680809616,0.7943199280742088,KNN,90
DDD2014J,0.6897506925207756,0.8214533828919265,0.8222481323571674,FOR,90
DDD2014J,0.7313019390581718,1.324212619155481,0.8301703148449723,XGBoost,90
DDD2014J,0.7146814404432132,0.7372906743664974,0.8271150887790695,SVM,90
AAA2014J,0.6712328791618347,1.1508268117904663,0.8335835337638855,CNN,90
AAA2014J,0.7123287671232876,2.070957744657905,0.771482100829927,KNN,90
AAA2014J,0.7123287671232876,1.2187616279156914,0.7556701350179611,FOR,90
AAA2014J,0.6986301369863014,1.3239856336024314,0.6826737272389446,XGBoost,90
AAA2014J,0.7123287671232876,0.8434740265954828,0.7430137495354886,SVM,90
BBB2013J,0.6897321343421936,0.8768888115882874,0.8784254789352417,CNN,90
BBB2013J,0.6428571428571429,1.5235320439381932,0.8006432203670575,KNN,90
BBB2013J,0.7008928571428571,0.7319073391772479,0.8306465706271907,FOR,90
BBB2013J,0.65625,1.3293797321542544,0.8241246198174492,XGBoost,90
BBB2013J,0.6875,0.7733817696651734,0.8180000021690913,SVM,90
CCC2014B,0.6804123520851135,0.9611818194389343,0.8918012976646423,CNN,90
CCC2014B,0.6649484536082474,2.3231774904490514,0.8062350503121779,KNN,90
CCC2014B,0.7242268041237113,0.6744458565649433,0.8661418490230548,FOR,90
CCC2014B,0.6958762886597938,1.3277276176157125,0.8402720898749267,XGBoost,90
CCC2014B,0.6907216494845361,0.7205647972829,0.8525286112626539,SVM,90
CCC2014J,0.6819999814033508,0.8235498666763306,0.8876133561134338,CNN,90
CCC2014J,0.642,1.6356565353087396,0.7829102064705201,KNN,90
CCC2014J,0.722,0.6809120182224897,0.8630251485108175,FOR,90
CCC2014J,0.71,1.3279481325403177,0.8115826387742956,XGBoost,90
CCC2014J,0.706,0.6965604503682894,0.85039931590965,SVM,90
DDD2013J,0.7036082744598389,0.7258027195930481,0.9026076197624207,CNN,90
DDD2013J,0.6185567010309279,1.4468720509672823,0.8024592521581746,KNN,90
DDD2013J,0.6881443298969072,0.6881127918840069,0.857299865231215,FOR,90
DDD2013J,0.7139175257731959,1.3269294066372528,0.815379472512165,XGBoost,90
DDD2013J,0.6907216494845361,0.7354921394508754,0.8552648155869546,SVM,90
DDD2014B,0.642276406288147,0.9502667784690857,0.8397255539894104,CNN,90
DDD2014B,0.5772357723577236,2.2827698470953544,0.7849650900246138,KNN,90
DDD2014B,0.6626016260162602,0.7353813163262278,0.8623389638084578,FOR,90
DDD2014B,0.6178861788617886,1.3332253337239175,0.8207283581167509,XGBoost,90
DDD2014B,0.6300813008130082,0.771266719194813,0.8518669932360409,SVM,90
EEE2014B,0.6618704795837402,0.9460948705673218,0.8543035984039307,CNN,90
EEE2014B,0.697841726618705,1.1629494203936246,0.8564371788055999,KNN,90
EEE2014B,0.7410071942446043,0.610366725570807,0.8984006734006734,FOR,90
EEE2014B,0.6906474820143885,1.3283751603560927,0.8555610707866347,XGBoost,90
EEE2014B,0.7194244604316546,0.6580302898534756,0.8830004303688513,SVM,90
EEE2014J,0.6470588445663452,1.2169889211654663,0.8371054530143738,CNN,90
EEE2014J,0.6428571428571429,0.8708512806551978,0.843836977914251,KNN,90
EEE2014J,0.7226890756302521,0.6282927282479516,0.8871646176942086,FOR,90
EEE2014J,0.6848739495798319,1.3260548812107107,0.8821045942548117,XGBoost,90
EEE2014J,0.6932773109243697,0.6735164716136304,0.8665749545180912,SVM,90
FFF2013B,0.7151702642440796,1.2233030796051025,0.8926793336868286,CNN,90
FFF2013B,0.6749226006191951,0.8114035562828632,0.8642169872513262,KNN,90
FFF2013B,0.6934984520123839,0.6523320924617177,0.8685794983733045,FOR,90
FFF2013B,0.718266253869969,1.3227685870272305,0.8634161092942382,XGBoost,90
FFF2013B,0.6811145510835913,0.6967171591629295,0.8738376577453119,SVM,90
FFF2013J,0.7045952081680298,0.8241249322891235,0.9052671790122986,CNN,90
FFF2013J,0.6280087527352297,1.5803098424716042,0.8459013772120568,KNN,90
FFF2013J,0.7308533916849015,0.5900341257312801,0.8935912013581916,FOR,90
FFF2013J,0.7111597374179431,1.322864976120826,0.8739220015919046,XGBoost,90
FFF2013J,0.7045951859956237,0.6369537225840698,0.8870666373902619,SVM,90
FFF2014B,0.6666666865348816,1.0207397937774658,0.8887889385223389,CNN,90
FFF2014B,0.67,1.1728187349838122,0.8422594782013895,KNN,90
FFF2014B,0.6966666666666667,0.6460213868881269,0.8784751656681357,FOR,90
FFF2014B,0.6466666666666666,1.3264109822772208,0.8615525312412665,XGBoost,90
FFF2014B,0.6766666666666666,0.6868925702433377,0.8703218968746919,SVM,90
FFF2014J,0.7188160419464111,1.3782694339752197,0.8694508075714111,CNN,90
FFF2014J,0.6871035940803383,1.5052859216041963,0.8482947469671392,KNN,90
FFF2014J,0.7505285412262156,0.6008476384143171,0.8837954981353574,FOR,90
FFF2014J,0.7441860465116279,1.3140987732142897,0.8928547931412737,XGBoost,90
FFF2014J,0.7378435517970402,0.6363447851418234,0.8750703870930506,SVM,90
DDD2013B,0.6819923520088196,0.9607769846916199,0.882138729095459,CNN,90
DDD2013B,0.6666666666666666,1.2756251450128775,0.8190784444376399,KNN,90
DDD2013B,0.6743295019157088,0.7481342314643898,0.8074386833366719,FOR,90
DDD2013B,0.685823754789272,1.3299060668051434,0.7753478694570649,XGBoost,90
DDD2013B,0.6436781609195402,0.7921232979918712,0.8050020302175475,SVM,90
GGG2013J,0.7120419144630432,1.178932547569275,0.8215189576148987,CNN,90
GGG2013J,0.7015706806282722,1.0592043759201153,0.8291048078543423,KNN,90
GGG2013J,0.7120418848167539,0.7369925510430719,0.8362052247435932,FOR,90
GGG2013J,0.7172774869109948,1.3277182492958644,0.8102504490914809,XGBoost,90
GGG2013J,0.7068062827225131,0.7598833200201958,0.800688749072992,SVM,90
GGG2014J,0.6000000238418579,1.0116081237792969,0.8190740942955017,CNN,90
GGG2014J,0.5533333333333333,1.0501985787467139,0.8104882812500002,KNN,90
GGG2014J,0.6533333333333333,0.756763420527546,0.8618967013888889,FOR,90
GGG2014J,0.6066666666666667,1.3391139299899169,0.8361757523148148,XGBoost,90
GGG2014J,0.5866666666666667,0.8149179276556624,0.8248784722222222,SVM,90
EEE2013J,0.7014217972755432,1.1931676864624023,0.8828080296516418,CNN,90
EEE2013J,0.7061611374407583,1.3088462261944973,0.8586826127358161,KNN,90
EEE2013J,0.6635071090047393,0.7277323200275825,0.8475353899291674,FOR,90
EEE2013J,0.6919431279620853,1.3257163220938337,0.8307492460901886,XGBoost,90
EEE2013J,0.6682464454976303,0.7658603228690002,0.8403429062346587,SVM,90
AAA2013J,0.7532467246055603,1.225376009941101,0.9189014434814453,CNN,90
AAA2013J,0.6363636363636364,2.5213939347337253,0.7703659188034188,KNN,90
AAA2013J,0.8051948051948052,0.567864729149067,0.8776635208926876,FOR,90
AAA2013J,0.7662337662337663,1.3132215308343176,0.8251869658119659,XGBoost,90
AAA2013J,0.7662337662337663,0.6356540619203961,0.8215960351377017,SVM,90
BBB2013B,0.5677965879440308,1.6058939695358276,0.8102503418922424,CNN,90
BBB2013B,0.5819209039548022,1.9116397803691285,0.7755180721910252,KNN,90
BBB2013B,0.6186440677966102,0.8162220878378795,0.8176807319244709,FOR,90
BBB2013B,0.6271186440677966,1.3399805621206502,0.8005014586041623,XGBoost,90
BBB2013B,0.6440677966101694,0.8317214531457765,0.8083700743847175,SVM,90
BBB2014B,0.6377708911895752,1.9504976272583008,0.8527111411094666,CNN,90
BBB2014B,0.6346749226006192,1.50991640860657,0.829306558242851,KNN,90
BBB2014B,0.6687306501547987,0.7745576941814762,0.8473299294903898,FOR,90
BBB2014B,0.6749226006191951,1.3320145140775228,0.8524905174075429,XGBoost,90
BBB2014B,0.6191950464396285,0.8422912747211307,0.8233249253888887,SVM,90
BBB2014J,0.6775599122047424,1.6196705102920532,0.8524325489997864,CNN,90
BBB2014J,0.6579520697167756,1.6669325270715027,0.8102798232157208,KNN,90
BBB2014J,0.7233115468409586,0.724550245265449,0.8422680893418074,FOR,90
BBB2014J,0.6928104575163399,1.3245312962096751,0.8474127036306524,XGBoost,90
BBB2014J,0.6753812636165577,0.7680377788442819,0.8369006318942217,SVM,90
GGG2014B,0.6227545142173767,1.291749119758606,0.8308831453323364,CNN,90
GGG2014B,0.6227544910179641,1.2220760303075784,0.8160862421891834,KNN,90
GGG2014B,0.6287425149700598,0.7577946023070424,0.8572291801335918,FOR,90
GGG2014B,0.6586826347305389,1.33801128132428,0.8080499892264598,XGBoost,90
GGG2014B,0.6467065868263473,0.8120023860173108,0.832877792142498,SVM,90
DDD2014J,0.7091412544250488,0.9010077118873596,0.898104190826416,CNN,100
DDD2014J,0.6731301939058172,1.6518571853668431,0.7968099424246181,KNN,100
DDD2014J,0.7008310249307479,0.8050867650965035,0.8277699523985281,FOR,100
DDD2014J,0.7257617728531855,1.3239059365576669,0.8389798800782886,XGBoost,100
DDD2014J,0.7174515235457064,0.7370993722864402,0.826570327335839,SVM,100
AAA2014J,0.7123287916183472,1.0212831497192383,0.8484393358230591,CNN,100
AAA2014J,0.7123287671232876,2.0695443704956724,0.769427412362195,KNN,100
AAA2014J,0.726027397260274,1.2273191997062096,0.7410256410256411,FOR,100
AAA2014J,0.684931506849315,1.3226925311673212,0.7174191750278706,XGBoost,100
AAA2014J,0.726027397260274,0.841246251497002,0.7492165242165242,SVM,100
BBB2013J,0.6875,0.8032373189926147,0.8855802416801453,CNN,100
BBB2013J,0.640625,1.5989874428907194,0.7955877547301965,KNN,100
BBB2013J,0.6964285714285714,0.7513229665570774,0.8250415164077954,FOR,100
BBB2013J,0.6495535714285714,1.3300729474661885,0.8131765425394302,XGBoost,100
BBB2013J,0.6875,0.7729314782014031,0.8177761539171424,SVM,100
CCC2014B,0.7087628841400146,0.8352314829826355,0.8949011564254761,CNN,100
CCC2014B,0.6649484536082474,2.3231774904490514,0.8062350503121779,KNN,100
CCC2014B,0.7242268041237113,0.6744458565649433,0.8661418490230548,FOR,100
CCC2014B,0.6958762886597938,1.3277276176157125,0.8402720898749267,XGBoost,100
CCC2014B,0.6907216494845361,0.7205647972829,0.8525286112626539,SVM,100
CCC2014J,0.6980000138282776,1.3200377225875854,0.8798194527626038,CNN,100
CCC2014J,0.646,1.6292605684632775,0.7856256065200915,KNN,100
CCC2014J,0.73,0.694840461761672,0.8520700829517044,FOR,100
CCC2014J,0.708,1.3274465457420814,0.8238638100732795,XGBoost,100
CCC2014J,0.71,0.6993845121463979,0.851004108302346,SVM,100
DDD2013J,0.6907216310501099,1.348557949066162,0.8831616044044495,CNN,100
DDD2013J,0.6185567010309279,1.4476429612996728,0.8025459568583725,KNN,100
DDD2013J,0.6932989690721649,0.6855575667461262,0.8592205204995347,FOR,100
DDD2013J,0.7087628865979382,1.326956178806278,0.8063479240453749,XGBoost,100
DDD2013J,0.6932989690721649,0.7354043648648404,0.8550513210620343,SVM,100
DDD2014B,0.6585366129875183,1.5896836519241333,0.8129585385322571,CNN,100
DDD2014B,0.5772357723577236,2.2827698470953544,0.7849650900246138,KNN,100
DDD2014B,0.6626016260162602,0.7353813163262278,0.8623389638084578,FOR,100
DDD2014B,0.6178861788617886,1.3332253337239175,0.8207283581167509,XGBoost,100
DDD2014B,0.6300813008130082,0.771266719194813,0.8518669932360409,SVM,100
EEE2014B,0.6115108132362366,0.973470151424408,0.8432621359825134,CNN,100
EEE2014B,0.697841726618705,1.1629494203936246,0.8564371788055999,KNN,100
EEE2014B,0.7410071942446043,0.610366725570807,0.8984006734006734,FOR,100
EEE2014B,0.6906474820143885,1.3283751603560927,0.8555610707866347,XGBoost,100
EEE2014B,0.7194244604316546,0.6580302898534756,0.8830004303688513,SVM,100
EEE2014J,0.6554622054100037,1.2084062099456787,0.8244415521621704,CNN,100
EEE2014J,0.6428571428571429,0.8646267695695369,0.8461247251961459,KNN,100
EEE2014J,0.726890756302521,0.63510078965793,0.8829658663264254,FOR,100
EEE2014J,0.6890756302521008,1.325481530609515,0.8725685679268564,XGBoost,100
EEE2014J,0.6890756302521008,0.6801984781785596,0.8647325942315304,SVM,100
FFF2013B,0.6842105388641357,0.9314985275268555,0.873490035533905,CNN,100
FFF2013B,0.6749226006191951,0.8114035562828632,0.8642169872513262,KNN,100
FFF2013B,0.6934984520123839,0.6523320924617177,0.8685794983733045,FOR,100
FFF2013B,0.718266253869969,1.3227685870272305,0.8634161092942382,XGBoost,100
FFF2013B,0.6811145510835913,0.6967171591629295,0.8738376577453119,SVM,100
FFF2013J,0.6586433053016663,1.0938067436218262,0.8649184107780457,CNN,100
FFF2013J,0.6258205689277899,1.5773020422292001,0.8461645150965539,KNN,100
FFF2013J,0.7352297592997812,0.6039603570805702,0.886811965776367,FOR,100
FFF2013J,0.7133479212253829,1.32291214510352,0.8754208385276345,XGBoost,100
FFF2013J,0.7067833698030634,0.6355472623549823,0.886955608476644,SVM,100
FFF2014B,0.6866666674613953,1.3711994886398315,0.8754612803459167,CNN,100
FFF2014B,0.67,1.1728187349838122,0.8422594782013895,KNN,100
FFF2014B,0.6966666666666667,0.6460213868881269,0.8784751656681357,FOR,100
FFF2014B,0.6466666666666666,1.3264109822772208,0.8615525312412665,XGBoost,100
FFF2014B,0.6766666666666666,0.6868925702433377,0.8703218968746919,SVM,100
FFF2014J,0.7251585721969604,0.6598979234695435,0.9181993007659912,CNN,100
FFF2014J,0.678646934460888,1.507798240294786,0.8476063565587465,KNN,100
FFF2014J,0.758985200845666,0.6069883898999883,0.8816106453807803,FOR,100
FFF2014J,0.7547568710359408,1.3139701155508936,0.8943244934152296,XGBoost,100
FFF2014J,0.733615221987315,0.6377114407995809,0.8740726174617954,SVM,100
